#======= TRAJECTORY BEGIN: TwoPiece-Center-MoveCenterLineN2Fwd
#----------------------------------------------------------------------------------------------
#======== way points:  X(abs),    Y(abs),    Angle(abs),   X(rel),     Y(rel),   Angle(rel),  Weight
#--------             meters,     meters,     radians,    meters,     meters,     radians,    scalar
#--------Waypoint:    15.151       5.531       3.142       0.000       0.000       0.000       3.000
#--------Waypoint:    11.466       6.565      -0.000       3.685      -1.034      -3.142       1.000
#--------Waypoint:     8.643       5.706       3.142       6.509      -0.174       0.000       2.600
#----------------------------------------------------------------------------------------------
#========Robot Configuration
#--------Maximum Velocity:          2.54000  m/s
#--------Maximum Acceleration:      0.91440  m/s^2
#--------Start Velocity:            0.00000  m/s
#--------End Velocity:              0.00000  m/s
#--------Trajectory Reversed:  FALSE
#----------------------------------------------------------------------------------------------
#========Differential Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Differential Drive Voltage Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Centripetal Acceleration Constraint
#--------Configured:           Yes
#--------Maximum Centripetal Acceleration:      0.60960  m/s^2
#----------------------------------------------------------------------------------------------
#========Mecanum Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Swerve Drive Kinematics Constraint
#--------Configured:           Yes
#--------Maximum Velocity:          2.54000  m/s
#--------Modules count:             4   
#--------Module   1 X:              0.01270  m
#--------Module   1 Y:             -0.01270  m
#--------Module   2 X:              0.01270  m
#--------Module   2 Y:              0.01270  m
#--------Module   3 X:             -0.01270  m
#--------Module   3 Y:              0.01270  m
#--------Module   4 X:             -0.01270  m
#--------Module   4 Y:             -0.01270  m
#----------------------------------------------------------------------------------------------
#========Trajectory Creation 
#--------Spline type:            Cubic
#--------Trajectory orientation: Robot Relative
#--------Use Waypoint Weights:   Yes
#----------------------------------------------------------------------------------------------
#-- Time,       Velocity,   Accel,      X pos,      Y pos,      Heading, Curvature, Comment
#-- Seconds,    m/s,        m/s^2,      m,          m,          radians,    radians/meter,
   1.98172,    1.81208,    0.91440,    1.72150,   -0.47682,   -0.37044,   -0.00495,Segment:  20
   2.01751,    1.84481,    0.91440,    1.78250,   -0.50052,   -0.37050,    0.00298,Segment:  21
   2.05273,    1.87702,    0.91440,    1.84361,   -0.52424,   -0.37005,    0.01085,Segment:  22
   2.08741,    1.90873,    0.91440,    1.90482,   -0.54796,   -0.36908,    0.01869,Segment:  23
   2.12155,    1.93995,    0.91440,    1.96611,   -0.57161,   -0.36759,    0.02654,Segment:  24
   2.15516,    1.97068,    0.91440,    2.02745,   -0.59517,   -0.36559,    0.03444,Segment:  25
   2.18824,    2.00093,    0.91440,    2.08883,   -0.61858,   -0.36307,    0.04242,Segment:  26
   2.22080,    2.03070,   -0.21324,    2.15023,   -0.64180,   -0.36002,    0.05052,Segment:  27
   2.25314,    2.02381,   -0.91440,    2.21162,   -0.66479,   -0.35643,    0.05878,Segment:  28
   2.28571,    1.99402,   -0.91440,    2.27298,   -0.68749,   -0.35231,    0.06724,Segment:  29
   2.31869,    1.96386,   -0.91440,    2.33430,   -0.70988,   -0.34764,    0.07593,Segment:  30
   2.35210,    1.93331,   -0.91440,    2.39556,   -0.73190,   -0.34241,    0.08490,Segment:  31
   2.38592,    1.90238,   -0.91440,    2.45673,   -0.75350,   -0.33660,    0.09420,Segment:  32
   2.42018,    1.87106,   -0.91440,    2.51779,   -0.77466,   -0.33020,    0.10386,Segment:  33
   2.45486,    1.83935,   -0.91440,    2.57872,   -0.79531,   -0.32320,    0.11393,Segment:  34
   2.48997,    1.80724,   -0.91440,    2.63951,   -0.81541,   -0.31557,    0.12447,Segment:  35
   2.52553,    1.77473,   -0.91440,    2.70013,   -0.83493,   -0.30730,    0.13552,Segment:  36
   2.56154,    1.74180,   -0.91440,    2.76057,   -0.85382,   -0.29835,    0.14713,Segment:  37
   2.63496,    1.67467,   -0.91440,    2.88079,   -0.88951,   -0.27835,    0.17229,Segment:  38
   2.71032,    1.60576,   -0.91440,    3.00002,   -0.92214,   -0.25536,    0.20042,Segment:  39
   2.78777,    1.53493,   -0.91440,    3.11808,   -0.95136,   -0.22910,    0.23207,Segment:  40
   2.86751,    1.46202,   -0.91440,    3.23483,   -0.97680,   -0.19928,    0.26777,Segment:  41
   2.94981,    1.38677,   -0.91440,    3.35010,   -0.99811,   -0.16559,    0.30809,Segment:  42
   3.03502,    1.30885,   -0.91440,    3.46371,   -1.01494,   -0.12765,    0.35351,Segment:  43
   3.12368,    1.22778,   -0.83864,    3.57552,   -1.02693,   -0.08510,    0.40439,Segment:  44
   3.21624,    1.15016,    0.01774,    3.68536,   -1.03373,   -0.03755,    0.46082,Segment:  45
   3.30985,    1.15182,    0.09401,    3.79310,   -1.03510,    0.01209,    0.45949,Segment:  46
   3.40133,    1.16042,    0.17544,    3.89878,   -1.03126,    0.06038,    0.45271,Segment:  47
   3.49041,    1.17605,    0.26425,    4.00249,   -1.02256,    0.10692,    0.44075,Segment:  48
   3.57687,    1.19889,    0.36357,    4.10430,   -1.00932,    0.15136,    0.42411,Segment:  49
   3.66048,    1.22929,    0.47789,    4.20430,   -0.99189,    0.19339,    0.40340,Segment:  50
   3.74100,    1.26777,    0.61392,    4.30256,   -0.97061,    0.23277,    0.37928,Segment:  51
   3.81823,    1.31518,    0.78193,    4.39916,   -0.94582,    0.26928,    0.35243,Segment:  52
   3.89193,    1.37281,    0.91440,    4.49419,   -0.91785,    0.30277,    0.32346,Segment:  53
   3.96202,    1.43690,    0.91440,    4.58771,   -0.88704,    0.33313,    0.29290,Segment:  54
   4.02877,    1.49794,    0.91440,    4.67982,   -0.85373,    0.36028,    0.26118,Segment:  55
   4.09258,    1.55629,    0.91440,    4.77059,   -0.81827,    0.38415,    0.22858,Segment:  56
   4.15379,    1.61226,    0.91440,    4.86010,   -0.78098,    0.40471,    0.19529,Segment:  57
   4.21264,    1.66607,    0.57541,    4.94843,   -0.74221,    0.42192,    0.16139,Segment:  58
   4.26966,    1.69888,   -0.91440,    5.03566,   -0.70230,    0.43575,    0.12684,Segment:  59
   4.32665,    1.64676,   -0.91440,    5.12188,   -0.66158,    0.44617,    0.09152,Segment:  60
   4.38510,    1.59331,   -0.91440,    5.20715,   -0.62040,    0.45313,    0.05523,Segment:  61
   4.44512,    1.53843,   -0.91440,    5.29156,   -0.57909,    0.45657,    0.01770,Segment:  62
   4.50682,    1.48201,   -0.91440,    5.37519,   -0.53799,    0.45641,   -0.02140,Segment:  63
   4.57036,    1.42392,   -0.91440,    5.45811,   -0.49743,    0.45256,   -0.06246,Segment:  64
   4.63590,    1.36398,   -0.91440,    5.54042,   -0.45777,    0.44490,   -0.10587,Segment:  65
   4.70368,    1.30201,   -0.91440,    5.62218,   -0.41934,    0.43327,   -0.15206,Segment:  66
   4.77398,    1.23773,   -0.91440,    5.70348,   -0.38247,    0.41752,   -0.20142,Segment:  67
   4.84717,    1.17079,   -0.91440,    5.78440,   -0.34750,    0.39747,   -0.25431,Segment:  68
   4.92378,    1.10075,   -0.91440,    5.86502,   -0.31478,    0.37291,   -0.31092,Segment:  69
   5.00448,    1.02695,   -0.91440,    5.94541,   -0.28463,    0.34366,   -0.37126,Segment:  70
   5.09027,    0.94851,   -0.91440,    6.02566,   -0.25741,    0.30952,   -0.43502,Segment:  71
   5.18261,    0.86407,   -0.91440,    6.10584,   -0.23345,    0.27036,   -0.50142,Segment:  72
   5.28379,    0.77155,   -0.91440,    6.18604,   -0.21308,    0.22607,   -0.56910,Segment:  73
   5.39770,    0.66739,   -0.91440,    6.26633,   -0.19666,    0.17667,   -0.63601,Segment:  74
   5.53200,    0.54459,   -0.91440,    6.34680,   -0.18450,    0.12229,   -0.69938,Segment:  75
   5.70641,    0.38511,   -0.91440,    6.42752,   -0.17696,    0.06324,   -0.75577,Segment:  76
   6.12757,    0.00000,   -0.91440,    6.50858,   -0.17437,   -0.00000,   -0.80144,Segment:  77
#======= TRAJECTORY END: TwoPiece-Center-MoveCenterLineN2Fwd
